13,5,1854.000,308.000,335.000,820.000,1,-1,-1,-1
14,1,396.000,254.000,255.000,780.000,1,-1,-1,-1
14,2,844.000,160.000,325.000,750.000,1,-1,-1,-1
14,3,877.000,553.000,425.000,730.000,1,-1,-1,-1
14,4,1503.000,277.000,365.000,810.000,1,-1,-1,-1
14,5,1854.000,309.000,335.000,820.000,1,-1,-1,-1
15,1,395.000,254.000,255.000,780.000,1,-1,-1,-1
15,2,844.000,160.000,325.000,750.000,1,-1,-1,-1
15,3,879.000,553.000,425.000,730.000,1,-1,-1,-1
15,4,1504.000,277.000,365.000,810.000,1,-1,-1,-1
15,5,1855.000,309.000,335.000,820.000,1,-1,-1,-1
16,1,395.000,254.000,255.000,780.000,1,-1,-1,-1
16,2,844.000,160.000,325.000,750.000,1,-1,-1,-1
16,3,881.000,552.000,425.000,730.000,1,-1,-1,-1
16,4,1506.000,278.000,365.000,810.000,1,-1,-1,-1
16,5,1855.000,309.000,335.000,820.000,1,-1,-1,-1
17,1,394.000,254.000,255.000,780.000,1,-1,-1,-1
17,2,844.000,160.000,325.000,750.000,1,-1,-1,-1
17,3,883.000,552.000,425.000,730.000,1,-1,-1,-1
17,4,1507.000,278.000,365.000,810.000,1,-1,-1,-1
17,5,1856.000,309.000,335.000,820.000,1,-1,-1,-1
18,1,393.000,255.000,255.000,780.000,1,-1,-1,-1
18,2,845.000,160.000,325.000,750.000,1,-1,-1,-1
18,3,885.000,552.000,425.000,730.000,1,-1,-1,-1
18,4,1508.000,278.000,365.000,810.000,1,-1,-1,-1
18,5,1856.000,310.000,335.000,820.000,1,-1,-1,-1
19,1,393.000,255.000,255.000,780.000,1,-1,-1,-1
19,2,845.000,160.000,325.000,750.000,1,-1,-1,-1
19,3,887.000,552.000,425.000,730.000,1,-1,-1,-1
19,4,1509.000,278.000,365.000,810.000,1,-1,-1,-1
19,5,1856.000,310.000,335.000,820.000,1,-1,-1,-1
20,1,392.000,255.000,255.000,780.000,1,-1,-1,-1
20,2,845.000,160.000,325.000,750.000,1,-1,-1,-1
20,3,889.000,552.000,425.000,730.000,1,-1,-1,-1
20,4,1510.000,278.000,365.000,810.000,1,-1,-1,-1
20,5,1857.000,310.000,335.000,820.000,1,-1,-1,-1
21,1,391.000,256.000,255.000,780.000,1,-1,-1,-1
21,2,846.000,160.000,325.000,750.000,1,-1,-1,-1
21,3,891.000,552.000,425.000,730.000,1,-1,-1,-1
21,4,1511.000,278.000,365.000,810.000,1,-1,-1,-1
21,5,1857.000,311.000,335.000,820.000,1,-1,-1,-1
22,1,391.000,256.000,255.000,780.000,1,-1,-1,-1
22,2,846.000,160.000,325.000,750.000,1,-1,-1,-1
22,3,893.000,551.000,425.000,730.000,1,-1,-1,-1
22,4,1512.000,279.000,365.000,810.000,1,-1,-1,-1
22,5,1857.000,311.000,335.000,820.000,1,-1,-1,-1
23,1,390.000,256.000,255.000,780.000,1,-1,-1,-1
23,2,846.000,160.000,325.000,750.000,1,-1,-1,-1
23,3,896.000,551.000,425.000,730.000,1,-1,-1,-1
23,4,1513.000,279.000,365.000,810.000,1,-1,-1,-1
23,5,1858.000,311.000,335.000,820.000,1,-1,-1,-1
24,1,389.000,256.000,255.000,780.000,1,-1,-1,-1
24,2,846.000,160.000,325.000,750.000,1,-1,-1,-1
24,3,898.000,551.000,425.000,730.000,1,-1,-1,-1
24,4,1514.000,279.000,365.000,810.000,1,-1,-1,-1
24,5,1858.000,311.000,335.000,820.000,1,-1,-1,-1
25,1,388.000,257.000,255.000,780.000,1,-1,-1,-1
25,2,847.000,160.000,325.000,750.000,1,-1,-1,-1
25,3,900.000,551.000,425.000,730.000,1,-1,-1,-1
25,4,1515.000,279.000,365.000,810.000,1,-1,-1,-1
25,5,1858.000,312.000,335.000,820.000,1,-1,-1,-1
26,1,388.000,257.000,255.000,780.000,1,-1,-1,-1
26,2,847.000,160.000,325.000,750.000,1,-1,-1,-1
26,3,902.000,551.000,425.000,730.000,1,-1,-1,-1
26,4,1516.000,279.000,365.000,810.000,1,-1,-1,-1
26,5,1859.000,312.000,335.000,820.000,1,-1,-1,-1
27,1,387.000,257.000,255.000,780.000,1,-1,-1,-1
27,2,847.000,160.000,325.000,750.000,1,-1,-1,-1
27,3,904.000,551.000,425.000,730.000,1,-1,-1,-1
27,4,1517.000,279.000,365.000,810.000,1,-1,-1,-1
27,5,1859.000,312.000,335.000,820.000,1,-1,-1,-1
28,1,386.000,257.000,255.000,780.000,1,-1,-1,-1
28,2,847.000,160.000,325.000,750.000,1,-1,-1,-1
28,3,906.000,550.000,425.000,730.000,1,-1,-1,-1
28,4,1518.000,280.000,365.000,810.000,1,-1,-1,-1
28,5,1859.000,312.000,335.000,820.000,1,-1,-1,-1
29,1,386.000,258.000,255.000,780.000,1,-1,-1,-1
29,2,848.000,160.000,325.000,750.000,1,-1,-1,-1
29,3,908.000,550.000,425.000,730.000,1,-1,-1,-1
29,4,1519.000,280.000,365.000,810.000,1,-1,-1,-1
29,5,1860.000,313.000,335.000,820.000,1,-1,-1,-1
30,1,385.000,258.000,255.000,780.000,1,-1,-1,-1
30,2,848.000,160.000,325.000,750.000,1,-1,-1,-1
30,3,910.000,550.000,425.000,730.000,1,-1,-1,-1
30,4,1520.000,280.000,365.000,810.000,1,-1,-1,-1
30,5,1860.000,313.000,335.000,820.000,1,-1,-1,-1
31,1,360.000,160.000,225.000,690.000,1,-1,-1,-1
31,2,770.000,165.000,245.000,700.000,1,-1,-1,-1
31,3,980.000,420.000,305.000,625.000,1,-1,-1,-1
31,4,1365.000,260.000,300.000,760.000,1,-1,-1,-1
32,1,358.000,160.000,225.000,690.000,1,-1,-1,-1
32,2,772.000,165.000,245.000,700.000,1,-1,-1,-1
32,3,982.000,420.000,305.000,625.000,1,-1,-1,-1
32,4,1367.000,260.000,300.000,760.000,1,-1,-1,-1
33,1,356.000,160.000,225.000,690.000,1,-1,-1,-1
33,2,774.000,165.000,245.000,700.000,1,-1,-1,-1
33,3,984.000,420.000,305.000,625.000,1,-1,-1,-1
33,4,1369.000,260.000,300.000,760.000,1,-1,-1,-1
34,1,354.000,160.000,225.000,690.000,1,-1,-1,-1
34,2,776.000,165.000,245.000,700.000,1,-1,-1,-1
34,3,986.000,420.000,305.000,625.000,1,-1,-1,-1
34,4,1371.000,260.000,300.000,760.000,1,-1,-1,-1
35,1,352.000,160.000,225.000,690.000,1,-1,-1,-1
35,2,778.000,165.000,245.000,700.000,1,-1,-1,-1
35,3,988.000,420.000,305.000,625.000,1,-1,-1,-1
35,4,1373.000,260.000,300.000,760.000,1,-1,-1,-1
36,1,350.000,160.000,225.000,690.000,1,-1,-1,-1
36,2,780.000,165.000,245.000,700.000,1,-1,-1,-1
36,3,990.000,420.000,305.000,625.000,1,-1,-1,-1
36,4,1375.000,260.000,300.000,760.000,1,-1,-1,-1
37,1,348.000,160.000,225.000,690.000,1,-1,-1,-1
37,2,782.000,165.000,245.000,700.000,1,-1,-1,-1
37,3,992.000,420.000,305.000,625.000,1,-1,-1,-1
37,4,1377.000,260.000,300.000,760.000,1,-1,-1,-1
38,1,346.000,160.000,225.000,690.000,1,-1,-1,-1
38,2,784.000,165.000,245.000,700.000,1,-1,-1,-1
38,3,994.000,420.000,305.000,625.000,1,-1,-1,-1
38,4,1379.000,260.000,300.000,760.000,1,-1,-1,-1
39,1,344.000,160.000,225.000,690.000,1,-1,-1,-1
39,2,786.000,165.000,245.000,700.000,1,-1,-1,-1
39,3,996.000,420.000,305.000,625.000,1,-1,-1,-1
39,4,1381.000,260.000,300.000,760.000,1,-1,-1,-1
40,1,342.000,160.000,225.000,690.000,1,-1,-1,-1
40,2,788.000,165.000,245.000,700.000,1,-1,-1,-1
40,3,998.000,420.000,305.000,625.000,1,-1,-1,-1
40,4,1383.000,260.000,300.000,760.000,1,-1,-1,-1
41,1,340.000,160.000,225.000,690.000,1,-1,-1,-1
41,2,790.000,165.000,245.000,700.000,1,-1,-1,-1
41,3,1000.000,420.000,305.000,625.000,1,-1,-1,-1
41,4,1385.000,260.000,300.000,760.000,1,-1,-1,-1
42,1,338.000,160.000,225.000,690.000,1,-1,-1,-1
42,2,792.000,165.000,245.000,700.000,1,-1,-1,-1
42,3,1002.000,420.000,305.000,625.000,1,-1,-1,-1
42,4,1387.000,260.000,300.000,760.000,1,-1,-1,-1
43,1,336.000,160.000,225.000,690.000,1,-1,-1,-1
43,2,794.000,165.000,245.000,700.000,1,-1,-1,-1
43,3,1004.000,420.000,305.000,625.000,1,-1,-1,-1
43,4,1389.000,260.000,300.000,760.000,1,-1,-1,-1
44,1,334.000,160.000,225.000,690.000,1,-1,-1,-1
44,2,796.000,165.000,245.000,700.000,1,-1,-1,-1
44,3,1006.000,420.000,305.000,625.000,1,-1,-1,-1
44,4,1391.000,260.000,300.000,760.000,1,-1,-1,-1
45,1,332.000,160.000,225.000,690.000,1,-1,-1,-1
45,2,798.000,165.000,245.000,700.000,1,-1,-1,-1
45,3,1008.000,420.000,305.000,625.000,1,-1,-1,-1
45,4,1393.000,260.000,300.000,760.000,1,-1,-1,-1
46,1,330.000,160.000,225.000,690.000,1,-1,-1,-1
46,2,800.000,165.000,245.000,700.000,1,-1,-1,-1
46,3,1010.000,420.000,305.000,625.000,1,-1,-1,-1
46,4,1395.000,260.000,300.000,760.000,1,-1,-1,-1
47,1,328.000,160.000,225.000,690.000,1,-1,-1,-1
47,2,802.000,165.000,245.000,700.000,1,-1,-1,-1
47,3,1012.000,420.000,305.000,625.000,1,-1,-1,-1
47,4,1397.000,260.000,300.000,760.000,1,-1,-1,-1
48,1,326.000,160.000,225.000,690.000,1,-1,-1,-1
48,2,804.000,165.000,245.000,700.000,1,-1,-1,-1
48,3,1014.000,420.000,305.000,625.000,1,-1,-1,-1
48,4,1399.000,260.000,300.000,760.000,1,-1,-1,-1
49,1,324.000,160.000,225.000,690.000,1,-1,-1,-1
49,2,806.000,165.000,245.000,700.000,1,-1,-1,-1
49,3,1016.000,420.000,305.000,625.000,1,-1,-1,-1
49,4,1401.000,260.000,300.000,760.000,1,-1,-1,-1
50,1,322.000,160.000,225.000,690.000,1,-1,-1,-1
50,2,808.000,165.000,245.000,700.000,1,-1,-1,-1
50,3,1018.000,420.000,305.000,625.000,1,-1,-1,-1
50,4,1403.000,260.000,300.000,760.000,1,-1,-1,-1
51,1,320.000,160.000,225.000,690.000,1,-1,-1,-1
51,2,810.000,165.000,245.000,700.000,1,-1,-1,-1
51,3,1020.000,420.000,305.000,625.000,1,-1,-1,-1
51,4,1405.000,260.000,300.000,760.000,1,-1,-1,-1
52,1,318.000,160.000,225.000,690.000,1,-1,-1,-1
52,2,812.000,165.000,245.000,700.000,1,-1,-1,-1
52,3,1022.000,420.000,305.000,625.000,1,-1,-1,-1
52,4,1407.000,260.000,300.000,760.000,1,-1,-1,-1
53,1,316.000,160.000,225.000,690.000,1,-1,-1,-1
53,2,814.000,165.000,245.000,700.000,1,-1,-1,-1
53,3,1024.000,420.000,305.000,625.000,1,-1,-1,-1
53,4,1409.000,260.000,300.000,760.000,1,-1,-1,-1
54,1,314.000,160.000,225.000,690.000,1,-1,-1,-1
54,2,816.000,165.000,245.000,700.000,1,-1,-1,-1
54,3,1026.000,420.000,305.000,625.000,1,-1,-1,-1
54,4,1411.000,260.000,300.000,760.000,1,-1,-1,-1
55,1,312.000,160.000,225.000,690.000,1,-1,-1,-1
55,2,818.000,165.000,245.000,700.000,1,-1,-1,-1
55,3,1028.000,420.000,305.000,625.000,1,-1,-1,-1
55,4,1413.000,260.000,300.000,760.000,1,-1,-1,-1
56,1,310.000,160.000,225.000,690.000,1,-1,-1,-1
56,2,820.000,165.000,245.000,700.000,1,-1,-1,-1
56,3,1030.000,420.000,305.000,625.000,1,-1,-1,-1
56,4,1415.000,260.000,300.000,760.000,1,-1,-1,-1
57,1,308.000,160.000,225.000,690.000,1,-1,-1,-1
57,2,822.000,165.000,245.000,700.000,1,-1,-1,-1
57,3,1032.000,420.000,305.000,625.000,1,-1,-1,-1
57,4,1417.000,260.000,300.000,760.000,1,-1,-1,-1
58,1,306.000,160.000,225.000,690.000,1,-1,-1,-1
58,2,824.000,165.000,245.000,700.000,1,-1,-1,-1
58,3,1034.000,420.000,305.000,625.000,1,-1,-1,-1
58,4,1419.000,260.000,300.000,760.000,1,-1,-1,-1
59,1,304.000,160.000,225.000,690.000,1,-1,-1,-1
59,2,826.000,165.000,245.000,700.000,1,-1,-1,-1
59,3,1036.000,420.000,305.000,625.000,1,-1,-1,-1
59,4,1421.000,260.000,300.000,760.000,1,-1,-1,-1
60,1,302.000,160.000,225.000,690.000,1,-1,-1,-1
60,2,828.000,165.000,245.000,700.000,1,-1,-1,-1
60,3,1038.000,420.000,305.000,625.000,1,-1,-1,-1
60,4,1423.000,260.000,300.000,760.000,1,-1,-1,-1
121,401,300.000,175.000,235.000,755.000,1,-1,-1,-1
121,402,720.000,270.000,300.000,710.000,1,-1,-1,-1
121,403,1345.000,250.000,320.000,795.000,1,-1,-1,-1
121,404,840.000,145.000,325.000,475.000,1,-1,-1,-1
122,401,299.000,175.000,235.000,755.000,1,-1,-1,-1
122,402,722.000,270.000,300.000,710.000,1,-1,-1,-1
122,403,1346.000,250.000,320.000,795.000,1,-1,-1,-1
122,404,840.000,145.000,326.000,475.000,1,-1,-1,-1
123,401,298.000,175.000,235.000,755.000,1,-1,-1,-1
123,402,723.000,271.000,300.000,710.000,1,-1,-1,-1
123,403,1347.000,250.000,320.000,795.000,1,-1,-1,-1
123,404,841.000,145.000,325.000,475.000,1,-1,-1,-1
124,401,297.000,175.000,235.000,755.000,1,-1,-1,-1
124,402,724.000,272.000,300.000,710.000,1,-1,-1,-1
124,403,1348.000,251.000,320.000,795.000,1,-1,-1,-1
124,404,842.000,145.000,324.000,475.000,1,-1,-1,-1
125,401,296.000,175.000,235.000,755.000,1,-1,-1,-1
125,402,726.000,272.000,300.000,710.000,1,-1,-1,-1
125,403,1349.000,251.000,320.000,795.000,1,-1,-1,-1
125,404,842.000,145.000,325.000,475.000,1,-1,-1,-1
126,401,295.000,175.000,235.000,755.000,1,-1,-1,-1
126,402,728.000,272.000,300.000,710.000,1,-1,-1,-1
126,403,1350.000,251.000,320.000,795.000,1,-1,-1,-1
126,404,842.000,145.000,326.000,475.000,1,-1,-1,-1
127,401,294.000,175.000,235.000,755.000,1,-1,-1,-1
127,402,729.000,273.000,300.000,710.000,1,-1,-1,-1
127,403,1351.000,251.000,320.000,795.000,1,-1,-1,-1
127,404,843.000,145.000,325.000,475.000,1,-1,-1,-1
128,401,293.000,175.000,235.000,755.000,1,-1,-1,-1
128,402,730.000,274.000,300.000,710.000,1,-1,-1,-1
128,403,1352.000,251.000,320.000,795.000,1,-1,-1,-1
128,404,844.000,145.000,324.000,475.000,1,-1,-1,-1
129,401,292.000,175.000,235.000,755.000,1,-1,-1,-1
129,402,732.000,274.000,300.000,710.000,1,-1,-1,-1
129,403,1353.000,252.000,320.000,795.000,1,-1,-1,-1
129,404,844.000,145.000,325.000,475.000,1,-1,-1,-1
130,401,291.000,175.000,235.000,755.000,1,-1,-1,-1
130,402,734.000,274.000,300.000,710.000,1,-1,-1,-1
130,403,1354.000,252.000,320.000,795.000,1,-1,-1,-1
130,404,844.000,145.000,326.000,475.000,1,-1,-1,-1
131,401,290.000,175.000,235.000,755.000,1,-1,-1,-1
131,402,735.000,275.000,300.000,710.000,1,-1,-1,-1
131,403,1355.000,252.000,320.000,795.000,1,-1,-1,-1
131,404,845.000,145.000,325.000,475.000,1,-1,-1,-1
132,401,289.000,175.000,235.000,755.000,1,-1,-1,-1
132,402,736.000,276.000,300.000,710.000,1,-1,-1,-1
132,403,1356.000,252.000,320.000,795.000,1,-1,-1,-1
132,404,846.000,145.000,324.000,475.000,1,-1,-1,-1
133,401,288.000,175.000,235.000,755.000,1,-1,-1,-1
133,402,738.000,276.000,300.000,710.000,1,-1,-1,-1
133,403,1357.000,252.000,320.000,795.000,1,-1,-1,-1
133,404,846.000,145.000,325.000,475.000,1,-1,-1,-1
134,401,287.000,175.000,235.000,755.000,1,-1,-1,-1
134,402,740.000,276.000,300.000,710.000,1,-1,-1,-1
134,403,1358.000,253.000,320.000,795.000,1,-1,-1,-1
134,404,846.000,145.000,326.000,475.000,1,-1,-1,-1
135,401,286.000,175.000,235.000,755.000,1,-1,-1,-1
135,402,741.000,277.000,300.000,710.000,1,-1,-1,-1
135,403,1359.000,253.000,320.000,795.000,1,-1,-1,-1
135,404,847.000,145.000,325.000,475.000,1,-1,-1,-1
136,401,285.000,175.000,235.000,755.000,1,-1,-1,-1
136,402,742.000,278.000,300.000,710.000,1,-1,-1,-1
136,403,1360.000,253.000,320.000,795.000,1,-1,-1,-1
136,404,848.000,145.000,324.000,475.000,1,-1,-1,-1
137,401,284.000,175.000,235.000,755.000,1,-1,-1,-1
137,402,744.000,278.000,300.000,710.000,1,-1,-1,-1
137,403,1361.000,253.000,320.000,795.000,1,-1,-1,-1
137,404,848.000,145.000,325.000,475.000,1,-1,-1,-1
138,401,283.000,175.000,235.000,755.000,1,-1,-1,-1
138,402,746.000,278.000,300.000,710.000,1,-1,-1,-1
138,403,1362.000,253.000,320.000,795.000,1,-1,-1,-1
138,404,848.000,145.000,326.000,475.000,1,-1,-1,-1
139,401,282.000,175.000,235.000,755.000,1,-1,-1,-1
139,402,747.000,279.000,300.000,710.000,1,-1,-1,-1
139,403,1363.000,254.000,320.000,795.000,1,-1,-1,-1
139,404,849.000,145.000,325.000,475.000,1,-1,-1,-1
140,401,281.000,175.000,235.000,755.000,1,-1,-1,-1
140,402,748.000,280.000,300.000,710.000,1,-1,-1,-1
140,403,1364.000,254.000,320.000,795.000,1,-1,-1,-1
140,404,850.000,145.000,324.000,475.000,1,-1,-1,-1
141,401,280.000,175.000,235.000,755.000,1,-1,-1,-1
141,402,750.000,280.000,300.000,710.000,1,-1,-1,-1
141,403,1365.000,254.000,320.000,795.000,1,-1,-1,-1
141,404,850.000,145.000,325.000,475.000,1,-1,-1,-1
142,401,279.000,175.000,235.000,755.000,1,-1,-1,-1
142,402,752.000,280.000,300.000,710.000,1,-1,-1,-1
142,403,1366.000,254.000,320.000,795.000,1,-1,-1,-1
142,404,850.000,145.000,326.000,475.000,1,-1,-1,-1
143,401,278.000,175.000,235.000,755.000,1,-1,-1,-1
143,402,753.000,281.000,300.000,710.000,1,-1,-1,-1
143,403,1367.000,254.000,320.000,795.000,1,-1,-1,-1
143,404,851.000,145.000,325.000,475.000,1,-1,-1,-1
144,401,277.000,175.000,235.000,755.000,1,-1,-1,-1
144,402,754.000,282.000,300.000,710.000,1,-1,-1,-1
144,403,1368.000,255.000,320.000,795.000,1,-1,-1,-1
144,404,852.000,145.000,324.000,475.000,1,-1,-1,-1
145,401,276.000,175.000,235.000,755.000,1,-1,-1,-1
145,402,756.000,282.000,300.000,710.000,1,-1,-1,-1
145,403,1369.000,255.000,320.000,795.000,1,-1,-1,-1
145,404,852.000,145.000,325.000,475.000,1,-1,-1,-1
146,401,275.000,175.000,235.000,755.000,1,-1,-1,-1
146,402,758.000,282.000,300.000,710.000,1,-1,-1,-1
146,403,1370.000,255.000,320.000,795.000,1,-1,-1,-1
146,404,852.000,145.000,326.000,475.000,1,-1,-1,-1
147,401,274.000,175.000,235.000,755.000,1,-1,-1,-1
147,402,759.000,283.000,300.000,710.000,1,-1,-1,-1
147,403,1371.000,255.000,320.000,795.000,1,-1,-1,-1
147,404,853.000,145.000,325.000,475.000,1,-1,-1,-1
148,401,273.000,175.000,235.000,755.000,1,-1,-1,-1
148,402,760.000,284.000,300.000,710.000,1,-1,-1,-1
148,403,1372.000,255.000,320.000,795.000,1,-1,-1,-1
148,404,854.000,145.000,324.000,475.000,1,-1,-1,-1
149,401,272.000,175.000,235.000,755.000,1,-1,-1,-1
149,402,762.000,284.000,300.000,710.000,1,-1,-1,-1
149,403,1373.000,256.000,320.000,795.000,1,-1,-1,-1
149,404,854.000,145.000,325.000,475.000,1,-1,-1,-1
150,401,271.000,175.000,235.000,755.000,1,-1,-1,-1
150,402,764.000,284.000,300.000,710.000,1,-1,-1,-1
150,403,1374.000,256.000,320.000,795.000,1,-1,-1,-1
150,404,854.000,145.000,326.000,475.000,1,-1,-1,-1
151,501,285.000,175.000,235.000,750.000,1,-1,-1,-1
151,502,730.000,260.000,305.000,730.000,1,-1,-1,-1
151,503,1360.000,245.000,320.000,800.000,1,-1,-1,-1
151,504,850.000,145.000,330.000,475.000,1,-1,-1,-1
152,501,284.000,175.000,235.000,750.000,1,-1,-1,-1
152,502,731.000,260.000,305.000,730.000,1,-1,-1,-1
152,503,1361.000,245.000,320.000,800.000,1,-1,-1,-1
152,504,850.000,145.000,330.000,475.000,1,-1,-1,-1
153,501,283.000,175.000,235.000,750.000,1,-1,-1,-1
153,502,732.000,261.000,305.000,730.000,1,-1,-1,-1
153,503,1362.000,245.000,320.000,800.000,1,-1,-1,-1
153,504,851.000,145.000,330.000,475.000,1,-1,-1,-1
154,501,283.000,175.000,235.000,750.000,1,-1,-1,-1
154,502,733.000,261.000,305.000,730.000,1,-1,-1,-1
154,503,1362.000,245.000,320.000,800.000,1,-1,-1,-1
154,504,851.000,145.000,330.000,475.000,1,-1,-1,-1
155,501,282.000,175.000,235.000,750.000,1,-1,-1,-1
155,502,734.000,261.000,305.000,730.000,1,-1,-1,-1
155,503,1363.000,245.000,320.000,800.000,1,-1,-1,-1
155,504,851.000,145.000,330.000,475.000,1,-1,-1,-1
156,501,281.000,175.000,235.000,750.000,1,-1,-1,-1
156,502,735.000,262.000,305.000,730.000,1,-1,-1,-1
156,503,1364.000,245.000,320.000,800.000,1,-1,-1,-1
156,504,852.000,145.000,330.000,475.000,1,-1,-1,-1
157,501,280.000,175.000,235.000,750.000,1,-1,-1,-1
157,502,736.000,262.000,305.000,730.000,1,-1,-1,-1
157,503,1365.000,245.000,320.000,800.000,1,-1,-1,-1
157,504,852.000,145.000,330.000,475.000,1,-1,-1,-1
158,501,279.000,175.000,235.000,750.000,1,-1,-1,-1
158,502,737.000,262.000,305.000,730.000,1,-1,-1,-1
158,503,1366.000,245.000,320.000,800.000,1,-1,-1,-1
158,504,852.000,145.000,330.000,475.000,1,-1,-1,-1
159,501,279.000,175.000,235.000,750.000,1,-1,-1,-1
159,502,738.000,262.000,305.000,730.000,1,-1,-1,-1
159,503,1366.000,245.000,320.000,800.000,1,-1,-1,-1
159,504,852.000,145.000,330.000,475.000,1,-1,-1,-1
160,501,278.000,175.000,235.000,750.000,1,-1,-1,-1
160,502,739.000,263.000,305.000,730.000,1,-1,-1,-1
160,503,1367.000,245.000,320.000,800.000,1,-1,-1,-1
160,504,853.000,145.000,330.000,475.000,1,-1,-1,-1
161,501,277.000,175.000,235.000,750.000,1,-1,-1,-1
161,502,740.000,263.000,305.000,730.000,1,-1,-1,-1
161,503,1368.000,245.000,320.000,800.000,1,-1,-1,-1
161,504,853.000,145.000,330.000,475.000,1,-1,-1,-1
162,501,276.000,175.000,235.000,750.000,1,-1,-1,-1
162,502,741.000,263.000,305.000,730.000,1,-1,-1,-1
162,503,1369.000,245.000,320.000,800.000,1,-1,-1,-1
162,504,853.000,145.000,330.000,475.000,1,-1,-1,-1
163,501,275.000,175.000,235.000,750.000,1,-1,-1,-1
163,502,742.000,264.000,305.000,730.000,1,-1,-1,-1
163,503,1370.000,245.000,320.000,800.000,1,-1,-1,-1
163,504,854.000,145.000,330.000,475.000,1,-1,-1,-1
164,501,275.000,175.000,235.000,750.000,1,-1,-1,-1
164,502,743.000,264.000,305.000,730.000,1,-1,-1,-1
164,503,1370.000,245.000,320.000,800.000,1,-1,-1,-1
164,504,854.000,145.000,330.000,475.000,1,-1,-1,-1
